Id	Name	ChineseName	IndexYear	BirthYear	DeathYear	Woman
133406	Dai Jin	戴金	1543	1484	1548	No
296448	Xue Qing	薛卿	1535			No
296449	Shi Shi(Mother of Xueyingqi)	史氏(薛應旂母)	1538			Yes
296452	Xue Yingting	薛應廷	1567			No
296453	Xue Yingchen	薛應辰	1563			No
296455	Xue Bangchen	薛邦臣	1563			No
296456	Xue Yingjia	薛應嘉	1563			No
30647	Hu Shi	胡侍	1551	1492	1553	No
279846	Du Shi(Wife of Hushi)	杜氏(胡侍妻)	1554			Yes
279847	Hu Ji	胡佶	1549			No
279848	Hu Chuan	胡傳	1553			No
279849	Hu You	胡佑	1553			No
279850	Hu Shen	胡伸	1553			No
279851	Hu Bin	胡儐	1553			No
279853	Hu Zhi	胡值	1553			No
279854	Hu Qiao	胡僑	1553			No
279856	Hu Feng	胡俸	1553			No
279857	Hu He	胡何	1553			No
30657	Huang Chunyao	黃淳耀	1645	1605	1645	No
30658	Huang Yuanyao	黃淵耀	1645	0	1645	No
55104	Hou Dongceng	侯峒曾	1645	1591	1645	No
133451	Gui Zigu	歸子顧	1618	1559	1628	No
54958	Huang Yuanjie	黃媛介	1650			Yes
122665	Huang Chenghao	黃承昊	1631			No
122672	Huang Shuanghui	黃雙蕙	1661			Yes
337993	Huang Zong	黃錝	1571			No
337994	Ye Shi(Mother of Huanghongxian)	葉氏(黃洪憲母)	1574			Yes
337999	Huang Hongye	黃洪業	1603			No
338000	Huang Hongdu	黃洪度	1599			No
338001	Huang Hongde	黃洪德	1599			No
338002	Huang Hongxuan	黃洪宣	1599			No
338003	Huang Hongshao	黃洪韶	1599			No
30667	Huang Luzeng	黃魯曾	1536	1487	1561	No
30668	Huang Shengzeng	黃省曾	1540	1490	1540	No
30674	Huang Zuo	黃佐	1549	1490	1566	No
34649	Cui Xian(4)	崔銑	1537	1478	1541	No
34701	Lu Can	陸粲	1551	1494	1551	No
34705	Li Guan	黎貫	1547			No
68050	Wang Luan	王鑾	1532	1473	1549	No
68374	Xue Kan	薛侃	1545		1545	No
68489	Chen Shao	陳紹	1545	1501	1545	No
128462	He Ao	何鰲	1533	1484	1533	No
128492	Qi Chi	祁敕	1533	1481	1533	No
128654	Lin Zhong	林鍾	1540	1489	1540	No
129442	Tang Zhou	唐胄	1532			No
131017	Chen Xi	陳錫	1535			No
131301	Tu Yingjun	屠應埈	1546	1502	1546	No
131408	Huang Zhong	黃衷	1526			No
132922	Liu Jie	劉節	1535	1476	1555	No
133084	Mu Konghui	穆孔暉	1538	1479	1539	No
283184	Li Shi(Wife of Huangzuo)	李氏(黃佐妻)	1552			Yes
30676	Huangfu Lu	皇甫錄	1526	0	0	No
30679	Huangfu Chong	皇甫沖	1549	1490	1558	No
30680	Huangfu Xiao	皇甫涍	1546	1497	1546	No
30681	Huangfu Fang	皇甫汸	1566	1497	1582	No
30682	Huangfu Lian	皇甫濂	1564	1508	1564	No
266978	Huangfu Jin	皇甫金	1528			No
130827	Chen Rulun	陳如綸	1562			No
290228	Huangfu Lu	皇甫錄	1526			No
290233	Huangfu Chong	皇甫沖	1554			No
291482	Huang Shi(Mother of Huangfuxiao)	黃氏(皇甫涍母)	1529			Yes
291483	Liu Shi(Wife of Huangfuxiao)	劉氏(皇甫涍妻)	1559			Yes
291488	Huangfu Huan	皇甫桓	1586			No
291489	Huangfu Zhen	皇甫楨	1586			No
34668	Wang Tingchen	王廷陳	1547	0	0	No
34700	Wang Shenzhong	王慎中	1559	1509	1559	No
68133	Fei Hong	費宏	1527	1468	1535	No
68236	Huo Tao	霍韜	1540	1487	1540	No
68299	Li Mo	李默	1556		1556	No
68853	Lin Run	林潤	1570	1531	1570	No
125413	Zhao Wenhua	趙文華	1558			No
126556	Wang Yansu	王延素	1551	1492	1562	No
126804	Wang Guxiang	王穀祥	1560	1501	1568	No
127071	Shi Ji	史際	1554	1495	1571	No
128131	Wu Zixiao	吳子孝	1555	1496	1563	No
128830	Zhou Bian	周釆	1556	1507	1556	No
128888	Zhou Fujun	周復俊	1555	1496	1574	No
129240	Yu Xian	兪憲	1568			No
129849	Weng Xueyuan	翁學淵	1553	1494	1554	No
129993	Xu Jin	徐縉	1535			No
130118	Xu Zonglu	許宗魯	1539	1490	1539	No
131684	Wen Jingkui	溫景葵	1566	1507	1576	No
131993	Dong Yiyang	董宜陽	1569	1510	1572	No
132272	Xiong Fu	熊桴	1566	1507	1569	No
132594	Cai Guoxi	蔡國熙	1589			No
132768	Liu Cai	劉采	1559	1500	1573	No
133153	Xie Pi	謝丕	1541	1482	1556	No
133630	Gu Kejiu	顧可久	1544	1485	1563	No
133673	Gu Menggui	顧夢圭	1558	1500	1558	No
290229	Huang Shi(Mother of Huangfupang)	黃氏(皇甫汸母)	1529			Yes
290231	Shen Shi(Wife of Huangfupang)	沈氏(皇甫汸妻)	1559			Yes
290232	Tan Shi(Wife of Huangfupangji)	談氏(皇甫汸繼妻)	1559			Yes
305749	Huang Shi(Mother of Huangfulian)	黃氏(皇甫濂母)	1540			Yes
305751	Gu Shi(Wife of Huangfulian)	顧氏(皇甫濂妻)	1570			Yes
30691	Feng Ruoyu	馮若愚	1625	0	0	No
30719	He Gongren	何恭人	1635	0	0	Yes
30720	He Yufan	何宇藩	1613	0	0	No
30690	Feng Jizhao	馮季兆	1584	0	0	No
30694	Feng Yuanbiao	馮元飆	1652	0	0	No
30695	Feng Yuanliu	馮元飂	1646	1622	1646	No
30697	Liu Yingqi	劉應期	1649	0	1649	No
30702	Liu Zhiguan	劉志冠	1609	0	0	No
30715	Huang Zonghui	黃宗會	1663	1618	1663	No
30701	Liu Tingbao	劉廷裒	1565	0	0	No
30708	Huang Zunsu	黃尊素	1626	1584	1626	No
30709	Huang Yuezhong	黃曰中	1616	0	0	No
30711	Yao Shi(Wife of Huang Zun Su )	姚氏(黃尊素妻)	1642			Yes
30713	Huang Zongxi	黃宗羲	1669	1610	1695	No
30714	Huang Zongyan	黃宗炎	1674	1615	1686	No
30717	Huang Zongyuan	黃宗轅	1650	0	0	No
30718	Huang Zongyi	黃宗彝	1651	0	0	No
30712	Yao Kejun	姚克俊	1623	0	0	No
30722	Yao Fengxiang	姚鳳翔	1606	0	0	No
30601	Xu Shiqi	徐石麒	1637	1578	1645	No
33214	Zhou Maolan	周茂蘭	1664	1605	1686	No
34144	Dong Yunlin	董允璘	1671	1636	1671	No
34148	Wan Bangfu	萬邦孚	1604	1544	1628	No
34161	Wan Tai	萬泰	1657	1598	1657	No
34761	Wei Xuelian	魏學濂	1644	1608	1644	No
34834	Tan Qian	談遷	1653	1594	1657	No
34926	Shen Shoumin	沈壽民	1666	1607	1675	No
62014	Zhang Zhengchen	章正宸	1646		1646	No
65497	Chen Zhenhui	陳貞慧	1656	1604	1656	No
65887	Zhang Huangyan	張煌言	1664	1620	1664	No
87303	Gao Doushu	高斗樞	1653	1594	1670	No
128987	Shi Bangyao	施邦曜	1644	1585	1644	No
30734	Ni Yuanlu	倪元璐	1644	1593	1644	No
30754	Ni Dong	倪涷	1604	0	0	No
30756	Ni B	倪B	1642	0	0	No
34754	Fan Yongnian	范永年	1616	0	0	No
66014	Mi Wanzhong	米萬鍾	1625			No
127031	Zuo Guangdou	左光斗	1625	1575	1625	No
132225	Zhao Xian	趙賢	1593	1534	1606	No
132945	Liu Hongxun	劉鴻訓	1620	1561	1631	No
30755	Ni Yuangong	倪元珙	1652	0	0	No
30847	Gao Gong	高拱	1569	1510	1578	No
203003	Gao Jie	高捷	1561	1502		No
298235	Gao Shangxian	高尚賢	1531			No
298240	Gao Duo	高掇	1563			No
298242	Gao Cai	高才	1571			No
298243	Gao Jian	高揀	1571			No
302176	Shen Shi(Mother of Gaogong)	沈氏(高拱母)	1542			Yes
302177	Zhang Shi(Wife of Gaogong)	張氏(高拱妻)	1572			Yes
302180	Gao Cao	高操	1571			No
29707	Liu Yongcheng	劉永澄	1612	1576	1612	No
30850	Gao Shiru	高世儒	1651	0	0	No
34742	Gu Xiancheng	顧憲成	1609	1550	1612	No
34743	Gu Yuncheng	顧允成	1607	1554	1607	No
34744	Feng Congwu	馮從吾	1615	1556	1627	No
68454	Zhou Sijian	周思兼	1577			No
125581	Li Cai	李材	1592			No
126347	Yu Kongjian	于孔兼	1610			No
126603	Wang Shugu	王述古	1617	1564	1617	No
132667	Liu Yuanzhen	劉元珍	1621	1571	1621	No
33171	Qi Chenghan	祁承㸁	1644	0	0	No
33173	Qi Zhaijia	祁豸佳	1665	0	0	No
33172	Qi Biaojia	祁彪佳	1645	1602	1645	No
33174	Qi Bansun	祁班孫	1673		1673	No
55950	Qi Deqiong	祁德瓊	1662	1628	1662	Yes
55954	Qi Dechai	祁德茝	1661	1628	1661	Yes
55966	Zhu Shouyi	朱壽宜	1646			No
33186	Qian Dehong	錢德洪	1565	1496	1574	No
294847	Qian Meng	錢蒙	1525			No
294848	Ma Shi(Mother of Qiandehong)	馬氏(錢德洪母)	1528			Yes
294849	Zhu Shi(Wife of Qiandehong)	諸氏(錢德洪妻)	1558			Yes
294850	Qian Dezhong	錢德忠	1553			No
294852	Qian Dezhao	錢德昭	1553			No
294853	Qian Deshu	錢德恕	1553			No
294854	Qian Dezhang	錢德章	1557			No
294855	Qian Dezhou	錢德周	1557			No
294856	Qian De??	錢德𠑽	1557			No
294857	Qian Yingzhi	錢應制	1585			No
294858	Qian Yingdu	錢應度	1585			No
294859	Qian Yingle	錢應樂	1585			No
33215	Zhou Shunchang	周順昌	1626	1584	1626	No
33218	Zhou Kexian	周可賢	1613	0	0	No
33217	Zhou Guan	周冠	1583	0	0	No
33709	Lu Lizhi	盧立志	1592	0	0	No
33711	Lu Xiangjin	盧象晉	1643	0	0	No
33712	Lu Xiangguan	盧象觀	1643	0	0	No
33713	Lu Xiangtong	盧象同	1643	0	0	No
33710	Lu Xiangsheng	盧象昇	1638	1600	1638	No
33793	Lu Song(2)	陸松	1532	0	0	No
33794	Lu Bing	陸炳	1560	0	1560	No
33795	Lu Wei	陸煒	1574	0	0	No
33809	Lu Yi(5)	陸繹	1592	0	0	No
33810	Lu Cai(2)	陸綵	1596	0	0	No
33811	Lu Kui	陸逵	1616	0	0	No
33821	Lu Jie(3)	陸杰	1544	0	0	No
33822	Lu Guangji	陸光畿	1574	0	0	No
33823	Lu Zaiting	陸在廷	1604	0	0	No
33824	Lu Zaiqian	陸在前	1619	0	0	No
33825	Lu Ao(2)	陸鏊	1655	0	0	No
33827	Lu Gao	陸杲	1557	0	0	No
33831	Lu Guangzuo	陸光祚	1589	0	0	No
33835	Lu Guangyu	陸光裕	1591	0	0	No
33836	Lu Guangtuo	陸光它	1600	0	0	No
302475	Lu Song	陸淞	1527			No
302476	Wang Shi(Mother of Lugao)	王氏(陸杲母)	1530			Yes
302478	Lu Kai	陸楷	1559			No
302479	Lu Dong	陸東	1559			No
302480	Lu Jie	陸杰	1559			No
302482	Lu Fei	陸棐	1559			No
302483	Lu Zhang	陸樟	1559			No
302484	Lu Gai	陸概	1559			No
302485	Lu Ji	陸集	1555			No
302486	Lu Bing	陸炳	1555			No
302487	Lu Wei	陸煒	1555			No
302488	Lu Biao	陸標	1555			No
302489	Lu Qing	陸檠	1555			No
33829	Lu Jizhong	陸基忠	1610	0	0	No
33830	Lu Jishu	陸基恕	1614	0	0	No
311516	Lu Gao	陸杲	1550			No
311517	Shen Shi(Grandmother of Luguang)	沈氏(陸光祖母)	1553			Yes
311519	Tao Shi(Wife of Luguangzu)	陶氏(陸光祖妻)	1583			Yes
311520	Lu Guangyu	陸光裕	1582			No
311521	Lu Guangzuo	陸光祚	1582			No
311522	Lu Guangru	陸光儒	1582			No
311523	Lu Guangbi	陸光弼	1582			No
311524	Lu Guangzhai	陸光宅	1582			No
33841	Lu Shen(4)	陸深	1536	1477	1544	No
68391	Zheng Luoshu	鄭洛書	1534	1495	1534	No
129192	Chai Qi	柴奇	1529	1470	1542	No
129219	Yu Tai	兪泰	1532			No
129471	Tang Jin	唐錦	1534	1475	1554	No
129852	Lun Yixun	倫以訓	1546	1499	1546	No
130149	Xu Zan	許讃	1532	1473	1548	No
130981	Chen Fengwu	陳鳳梧	1534	1475	1541	No
132944	Liu Lu	劉錄	1535	1476	1540	No
133321	Xiao Shixian	蕭世賢	1528	1478	1528	No
133567	Su Min	蘇民	1535	1476	1538	No
272797	Mei Shi(Wife of Lushen)	梅氏(陸深妻)	1539			Yes
272798	Lu Han	陸涵	1534			No
272799	Lu Lan	陸瀾	1534			No
272800	Lu Mian	陸沔	1534			No
272801	Lu Huai	陸淮	1534			No
272802	Lu Zhe	陸浙	1534			No
272803	Lu Yue	陸瀹	1534			No
272804	Lu Yi	陸沂	1534			No
272805	Lu Rong	陸溶	1538			No
272807	Lu Mo	陸漠	1538			No
272808	Lu Wei	陸渭	1538			No
272809	Lu He	陸河	1538			No
272810	Lu Pu	陸溥	1538			No
272811	Lu Tuan	陸慱	1538			No
272812	Lu Zhou	陸洲	1538			No
33844	Lu Shude	陸樹德	1581	1522	0	No
33845	Lu Yanzhang	陸彥章	1619			No
34728	Shen Li(2)	沈鯉	1590	1531	1615	No
67064	Xia Shi	夏時	1586			No
67158	Lin Qian	林燫	1580		1580	No
68215	Chen Yiqin	陳以勤	1570	1511	1586	No
68303	Pan En	潘恩	1555	1496	1582	No
68367	Cao Bangfu	曹邦輔	1566	1507	1576	No
68548	Xu Zhi	徐陟	1584		1584	No
124343	Wan Shihe	萬士和	1576	1517	1587	No
125584	Li Yi	李頤	1602		1602	No
126676	Wang Ji	王基	1595			No
127221	Zhu Dashao	朱大韶	1576	1517	1577	No
127672	Song Yaowu	宋堯武	1591	1532	1596	No
128403	He Liangfu	何良傅	1562	1509	1562	No
128954	Hong Chaoxuan	洪朝選	1575	1516	1582	No
129162	Fan Weiyi	范惟一	1569	1510	1584	No
129831	Yin Mai	殷邁	1571	1512	1581	No
129977	Xu Yangzheng	徐養正	1571			No
130490	Zhang Gun	張袞	1546	1487	1564	No
130540	Zhang Jingxian	張景賢	1568			No
130554	Zhang Dian	張電	1547	1497	1547	No
131106	Mo Ruzhong	莫如忠	1568	1509	1589	No
131570	Qiao Maojing	喬懋敬	1595			No
131680	Wen Renhe	溫仁和	1534	1475	1543	No
131859	Yang Quan	楊銓	1566	1507	1575	No
131981	Ye Tang	葉鏜	1571			No
133624	Gu Zhongfu	顧中孚	1556	1497	1585	No
133638	Gu Dingfang	顧定芳	1548	1489	1554	No
135598	Zhang Gun	張袞	1551			No
331416	Lin Hu	林鵠	1551			No
331417	Shen Shi(Mother of Linshude)	沈氏(林樹德母)	1554			Yes
331418	Xue Shi(Wife of Linshude)	薛氏(林樹德妻)	1584			Yes
331419	Dong Shi(Wife of Linshudeji)	董氏(林樹德繼妻)	1584			Yes
331420	Lin Shufang	林樹芳	1579			No
331422	Lin Shusheng	林樹聲	1579			No
34634	Bian Gong	邊貢	1532	1476	1532	No
34637	Liu Lin	劉麟	1534	1475	1561	No
34645	Kang Hai	康海	1534	1475	1540	No
34646	He Tang(2)	何瑭	1533	1474	1543	No
67903	Lu Kun	陸崑	1526			No
68052	Zhang Shilong	張士隆	1525	1475	1525	No
68062	Fan Lu	范輅	1533	1474	1536	No
68082	Zhou Guang	周廣	1531	1474	1531	No
68123	Hu Lian	胡璉	1543		1543	No
68140	Li Shi	李時	1530	1471	1538	No
68192	Wang Wensheng	汪文盛	1543		1543	No
68197	Qin Jin	秦金	1526	1467	1544	No
68246	Wang Tingxiang	王廷相	1533	1474	1544	No
68255	Liu Tianhe	劉天和	1544	1485	1545	No
68262	Wang Bangrui	王邦瑞	1554	1495	1561	No
68295	Sun Yingkui	孫應奎	1570		1570	No
68300	Wan Tang	萬鏜	1544	1485	1565	No
68310	Kou Tianxu	寇天敍	1533	1480	1533	No
68316	Pan Zhen	潘珍	1536	1477	1548	No
68319	Pan Dan	潘旦	1535	1476	1549	No
68322	Yu Guang	余光	1562			No
68330	Zhai Peng	翟鵬	1540	1481	1545	No
68332	Lv Jing	呂經	1535	1476	1544	No
68340	Sun Mao	孫懋	1551		1551	No
68342	Wang Gao	王杲	1544			No
68343	Wang Wei	王暐	1547			No
68358	Zhu Wan	朱紈	1549	1494	1549	No
68375	Cheng Qichong	程啟充	1538			No
68415	Liu Zui	劉最	1548		1548	No
68426	Liu Qi	劉琦	1544			No
68485	Yuan Zongru	袁宗儒	1539		1539	No
68504	Zhao Jin	趙錦	1547			No
68537	Xie Yu	謝瑜	1562			No
126440	Wang Jiusi	王九思	1527	1468	1551	No
126964	Mao Siyi	毛思義	1532			No
127040	Zuo Jing	左經	1527	1468	1528	No
127080	Tian Yu	田玉	1551			No
127196	An Guo	安國	1534	1481	1534	No
127810	Li Tingxiang	李廷相	1540	1481	1544	No
127904	Li Mian	李冕	1549	1490	1563	No
128074	Li Duo	李鐸	1532			No
128161	Wu Jiang	吳江	1526			No
128205	Wu Zhang	吳章	1551			No
128323	Lv Lun	呂綸	1551			No
128571	Lin Wenjun	林文俊	1536	1487	1536	No
128583	Lin Youfu	林有孚	1541			No
128853	Zhou Zuo	周祚	1539	1480	1549	No
128905	Zhou Man	周滿	1562			No
128921	Zhou Chong	周衝	1532	1486	1532	No
128960	Xi Guang	洗光	1526			No
129103	Ke Xiang	柯相	1547			No
129342	Yao Jiyan	姚繼巖	1535			No
129470	Tang Xun	唐勳	1526	1479	1526	No
129570	Ma Yang	馬敭	1551			No
129604	Geng Yao	耿瑤	1528	1482	1528	No
129688	Qin Yue	秦鉞	1540	1482	1540	No
129779	Sun Feng	孫鳳	1525	1466		No
130374	Zhang Yu	張羽	1529	1470	1533	No
130377	Zhang Guangzu	張光祖	1562			No
130389	Zhang Qian	張芊	1547			No
130446	Zhang Xing	張星	1547			No
130561	Zhang Nan	張楠	1535	1476	1548	No
130608	Zhang Qian	張潛	1526	1472	1526	No
130682	Zhang Xuan	張璿	1536	1477	1542	No
130831	Chen Liangmo	陳良謨	1541	1482	1572	No
130903	Chen xiang	陳祥	1532			No
130947	Chen Shi	陳軾	1535			No
131200	Tang Shaozong	湯紹宗	1534	1475	1534	No
131267	Yun Fu	惲釜	1543	1484	1556	No
131282	Xiang Qiao	項喬	1553	1494	1553	No
131291	Min Kai	閔楷	1535			No
131355	Sheng Duanming	盛端明	1529	1470	1550	No
131790	Yang Shuqi	楊叔器	1551			No
131823	Yang Chun	楊淳	1534	1475	1539	No
131857	Yang Weicong	楊維聰	1559	1500		No
131913	Ge Tan	葛覃	1534	1482	1534	No
131949	Ye Tianqiu	葉天球	1527	1480	1527	No
131987	Dong Tianxi	董天錫	1526			No
132005	Dong Qi	董琦	1535			No
132043	Zou Shouyi	鄒守益	1550	1491	1562	No
132286	Luo Ang	雒昂	1538	1479	1545	No
132400	Zheng Jie	鄭傑	1528	1469	1530	No
132588	Cai Zongyan	蔡宗兗	1547			No
132700	Liu Shi	劉仕	1551			No
132800	Liu Chong	劉翀	1541			No
132817	Liu Huai	劉淮	1547			No
132927	Liu Long	劉龍	1536	1477	1553	No
33869	Ma Yuandiao	馬元調	1636	0	0	No
54130	Gu Ruopu	顧若璞	1651	1592	1681	Yes
33901	Ou Daren	歐大任	1575	1516	1595	No
126750	Wang Ying	王瑛	1562			No
130027	Liang Youyu	梁有譽	1580			No
133379	Zhong Shanjing	鍾善經	1541			No
34132	Song Xun	宋纁	1581	1522	1591	No
324756	Song Ni	宋霓	1597			No
324757	Jin Shi(Mother of Songxun)	靳氏(宋纁母)	1600			Yes
324760	Zhu Shi(Wife of Songxun)	朱氏(宋纁妻)	1584			Yes
324761	Song Zhao	宋照	1629			No
324763	Song Xu	宋煦	1629			No
34141	Dong Decheng	董德稱	1666	0	0	No
34147	Dong Yinggui	董應圭	1639	0	0	No
34146	Dong Guangheng	董光亨	1606	0	0	No
34149	Dong Yingji	董應稷	1643	0	0	No
34150	Fan Hong(4)	范鴻	1640	0	0	No
34151	Chen Zongxian	陳宗憲	1641	0	0	No
34152	Fu Jin(3)	傅錦	1642	0	0	No
34153	Wen Shichen	聞世琛	1643	0	0	No
34167	Wan Dafu	萬達甫	1586	0	0	No
132261	Xiong Ruda	熊汝達	1578	1519	1585	No
34215	Sun Shenxing	孫慎行	1624	1565	1636	No
34216	Sun K	孫K	1594	0	0	No
34219	Tang Shunzhi	唐順之	1560	1507	1560	No
34218	Tang Bao	唐寶	1536	0	0	No
34712	Wang Lidao	王立道	1547	1510	1547	No
67928	Wang Huan	王渙	1526			No
68312	Zhou Jin	周金	1532	1473	1546	No
68520	Shen Xiyi	沈希儀	1550	1491		No
123192	Dong Qi	董玘	1535			No
128035	Li Xueshi	李學詩	1541	1503	1541	No
128042	Li Ru	李儒	1532	1473	1537	No
128229	Wu Jie	吳傑	1526	1467	1544	No
128599	Lin Xingzhi	林性之	1559			No
128609	Lin Chun	林春	1541	1498	1541	No
128630	Lin Hua	林華	1562			No
129314	Yao Xu	姚旭	1534	1475	1539	No
129439	Tang Kan	唐侃	1545	1487	1545	No
129801	Sun Xi	孫璽	1533	1474	1544	No
131135	Feng Tianyu	馮天馭	1565			No
131920	Wan Shiheng	萬士亨	1571			No
131927	Wan Ji	萬吉	1541	1482	1544	No
132587	Cai Kelian	蔡克廉	1559			No
208756	Tang Bao	唐珤	1536			No
287338	Ren Shi(Mother of Tangshunzhi)	任氏(唐順之母)	1539			Yes
287339	Zhuang Shi(Wife of Tangshunzhi)	莊氏(唐順之妻)	1569			Yes
287340	Tang Zhengzhi	唐正之	1568			No
208758	Zhuang Shi(Mother of Tanghezheng)	莊氏(唐鶴徵母)	1570			Yes
208760	Wan Shi(Wife of Tanghezheng)	萬氏(唐鶴徵妻)	1600			Yes
208761	Tang Xizheng	唐錫徵	1599			No
208762	Tang Kuizheng	唐魁徵	1599			No
208763	Tang Fuzheng	唐復徵	1599			No
34252	Gu Yanwu	顧炎武	1672	1613	1682	No
123958	Qian Zuozheng	錢祚徵	1641		1641	No
34258	Gu Ji	顧濟	1547			No
133667	Gu Qin	顧溱	1551			No
280673	Gu Yuan	顧源	1549			No
280674	Gu Tai	顧溙	1549			No
280676	Gu Zhan	顧沾	1549			No
280677	Gu Jin	顧津	1545			No
280678	Gu Ying	顧濙	1545			No
280679	Gu Yi	顧沂	1545			No
280680	Gu Guan	顧灌	1545			No
280681	Gu Chun	顧淳	1545			No
280682	Gu Zhun	顧準	1545			No
280683	Gu Yuan	顧淵	1545			No
280684	Gu Chao	顧潮	1545			No
280685	Gu Han	顧瀚	1545			No
280687	Gu Ru	顧濡	1545			No
280688	Gu Yan	顧演	1545			No
34260	Gu Shaofang	顧紹芳	1607	0	0	No
34261	Gu Shaofu	顧紹芾	1622	1563	1641	No
129208	Yu Yunwen	兪允文	1572	1513	1579	No
316068	Gu Ji	顧濟	1552			No
316069	Lu Shi(Mother of Guzhangzhi)	陸氏(顧章志母)	1555			Yes
316070	Wang Shi(Wife of Guzhangzhi)	王氏(顧章志妻)	1585			Yes
316071	Gu Zong	顧樅	1580			No
34262	Gu Tongde	顧同德	1637	0	0	No
65625	Li Chengliang	李成梁	1585	1526	1618	No
125136	Zhu Heng	朱衡	1571	1512	1584	No
127026	Gan Yu	甘雨	1607			No
127887	Li Lai	李淶	1601			No
128329	Lv Diaoyang	呂調陽	1575	1516	1580	No
128351	Yu Youding	余有丁	1584	1527	1584	No
128965	Jiang Shichang	姜士昌	1610			No
129894	Xu Shen	徐申	1607	1548	1614	No
131146	Feng Zi	馮孜	1598			No
131347	Sheng Ruqian	盛汝謙	1571			No
131494	Fei Shangyi	費尚伊	1607			No
216298	Gu Zhangzhi	顧章志	1577			No
216299	Wang Shi(Mother of Gushaofang)	王氏(顧紹芳母)	1580			Yes
216304	Gu Shaokui	顧紹夔	1605			No
216305	Gu Shaofei	顧紹芾	1605			No
216306	Gu Shaofen	顧紹芬	1605			No
34265	Gu Tongji	顧同吉	1595	0	0	No
34264	Gu Xiang	顧緗	1642	0	1642	No
34287	Ding Shimei	丁士美	1589	0	0	No
34288	Ding Ru	丁儒	1559	0	0	No
34289	Ding Youyin	丁有殷	1639	0	0	No
322953	Ding Ru	丁儒	1559			No
322954	Zhong Shi(Mother of Dingshimei)	仲氏(丁士美母)	1562			Yes
322957	Ding Shiliang	丁士良	1587			No
271974	Yan Shi(Wife of Zhangzheng)	嚴氏(章拯妻)	1541			Yes
271975	Zhang Kuo	章擴	1536			No
271976	Zhang Jie	章捷	1536			No
271977	Zhang Gong	章拱	1536			No
271978	Zhang Bin	章擯	1536			No
271979	Zhang Ze	章擇	1536			No
437950	Yan Shi(zhangzhengqi)	嚴氏(章拯妻)	1541			Yes
437951	Zhang Xu	章詡	1568			No
437952	Zhang Shi	章試	1568			No
437953	Zhang Ai	章藹	1568			No
437955	Wang Shi(zhangzhengqi)	王氏(章拯妻)	1541			Yes
437956	Zhang Dan	章膽	1568			No
437957	Chen Shi(zhangzhengqie)	陳氏(章拯妾)	1541			Yes
437958	Zhang Anzhen	章安貞	1568			Yes
437961	Zhang Jianzheng	章漸正	1568			No
437963	Zhang Shi(wangyongshouqi)	章氏(王用守妻)	1568			Yes
34543	Huang Rujin	黃如金	1535	0	0	No
274623	Huang Mou	黃某	1533			No
274624	Huang Mou	黃某	1533			No
274625	Huang Mou	黃某	1533			No
274626	Huang Mou	黃某	1533			No
274627	Huang Mou	黃某	1533			No
274628	Huang Rufu	黃如阜	1533			No
34614	Fang Chongxi	方重熙	1546	0	0	No
34615	Fang Chonggeng	方重耿	1552	0	0	No
34619	Fang Shuyou	方叔猷	1579	0	0	No
34620	Fang Youji(2)	方攸躋	1580	0	0	No
34621	Fang Han	方瀚	1582	0	0	No
34622	Fang Hang	方沆	1598	0	0	No
314193	Fang Zhongxi	方重熙	1550			No
314196	Weng Shi(Mother of Fangyouji)	翁氏(方攸躋母)	1553			Yes
314198	Fang Youxi	方攸塈	1582			No
314199	Fang Shuyou	方叔猷	1582			No
314200	Fang Youning	方攸寧	1578			No
314201	Fang Youyi	方攸宜	1578			No
314202	Fang Youju	方攸居	1578			No
314203	Fang Youxu	方攸敘	1578			No
314204	Fang Youtong	方攸同	1578			No
314205	Fang Youbin	方攸賓	1578			No
34624	Li Mengyang	李夢陽	1531	1475	1531	No
34626	Li Zhi(13)	李枝	1564	0	0	No
67919	Tu Zhen	涂禎	1529			No
68023	Dai Xi	戴銑	1526			No
126860	Wang Jin	王藎	1526			No
127244	Zhu An?	朱安㳚	1525	1475	1525	No
127408	Zhu Yingdeng	朱應登	1526	1477	1526	No
263978	Zuo Shi(Wife of Limengyang)	左氏(李夢陽妻)	1537			Yes
263979	Li Menghe	李孟和	1532			No
263980	Li Mengchun	李孟春	1532			No
263982	Li Mengzhang	李孟章	1536			No
34627	Zheng Yue	鄭岳	1527	1468	1539	No
131047	Chen Tengluan	陳騰鸞	1527	1480	1527	No
263845	Ye Shi(Wife of Zhengyue)	葉氏(鄭岳妻)	1530			Yes
263846	Zheng Ruhou	鄭汝厚	1525			No
34631	Gu Lin(2)	顧璘	1535	1476	1545	No
